2.3129651e+09	-62.970669	-62.668171	11.52354
2.3130309e+09	-62.969139	-62.73909	13.10115
2.313097e+09	-62.96714	-63.034721	10.72531
2.313164e+09	-62.965969	-63.033081	11.92559
2.3132301e+09	-62.964218	-62.729641	13.27647
2.3132959e+09	-62.962891	-62.990139	12.02158
2.3133619e+09	-62.961571	-62.922951	13.23122
2.313428e+09	-62.960018	-62.809608	12.19445
2.313494e+09	-62.957378	-63.04089	13.27927
2.3135601e+09	-62.95657	-62.974941	13.05335
2.3136261e+09	-62.95541	-62.77787	12.76073
2.3136919e+09	-62.954041	-62.951069	12.05892
2.313758e+09	-62.952259	-62.78915	12.17224
2.313825e+09	-62.950771	-62.84811	12.04721
2.3138911e+09	-62.94931	-63.107971	11.95862
2.3139571e+09	-62.947369	-62.949928	14.54456
2.3140229e+09	-62.946152	-62.715141	13.54994
2.314089e+09	-62.945148	-62.730728	14.84696
2.314155e+09	-62.943241	-62.792488	12.31631
2.3142211e+09	-62.942032	-62.866871	12.40439
2.3142871e+09	-62.939651	-62.99646	12.01531
2.3143529e+09	-62.93821	-62.878368	12.15006
2.3144189e+09	-62.937012	-62.983608	10.72971
2.314486e+09	-62.934559	-62.88253	11.15581
2.3145521e+09	-62.934059	-62.687511	13.74562
2.3146181e+09	-62.931938	-62.920219	13.2515
2.3146839e+09	-62.92997	-62.664322	11.99921
2.31475e+09	-62.928551	-62.86298	11.91673
2.314816e+09	-62.927841	-62.78532	10.72855
2.314882e+09	-62.925739	-62.875351	13.30542
2.3149481e+09	-62.924171	-62.753159	13.25275
2.3150139e+09	-62.922001	-62.909351	12.03546
2.3150799e+09	-62.920502	-62.99173	12.24777
2.315146e+09	-62.918381	-62.948101	12.77088
2.3152131e+09	-62.917011	-62.855999	12.94332
2.3152791e+09	-62.91555	-62.68618	10.7913
2.3153449e+09	-62.913139	-63.137699	11.90482
2.3154109e+09	-62.911671	-62.570171	12.834
2.315477e+09	-62.910191	-62.952042	11.79445
2.315543e+09	-62.908039	-62.859859	13.48286
2.3156091e+09	-62.906651	-62.657162	12.9673
2.3156749e+09	-62.90514	-62.80196	9.8675032
2.3157409e+09	-62.90308	-63.081791	12.11014
2.315807e+09	-62.901161	-63.000408	11.18463
2.315874e+09	-62.899349	-62.985298	11.59753
2.3159401e+09	-62.897629	-62.757889	12.3451
2.3160059e+09	-62.89587	-62.844521	12.68395
2.3160719e+09	-62.893921	-62.873192	12.91415
2.316138e+09	-62.891861	-62.981609	13.56586
2.316204e+09	-62.89035	-62.3923	13.5639
2.3162701e+09	-62.888641	-62.91188	12.72077
2.3163361e+09	-62.8866	-62.920212	11.39044
2.3164019e+09	-62.884392	-62.911961	13.27625
2.316468e+09	-62.882721	-62.776852	12.48896
2.316535e+09	-62.88126	-62.836529	11.97277
2.3166011e+09	-62.87923	-62.73999	14.54201
2.3166669e+09	-62.87735	-62.75185	10.34805
2.3167329e+09	-62.875221	-62.853149	12.75517
2.316799e+09	-62.87315	-62.670559	11.30442
2.316865e+09	-62.87191	-63.00758	9.5909824
2.3169311e+09	-62.86911	-62.634998	11.94833
2.3169971e+09	-62.867779	-62.743198	10.23887
2.3170629e+09	-62.865479	-62.807911	10.27671
2.317129e+09	-62.864128	-62.940472	11.94171
2.317196e+09	-62.861759	-62.682941	11.58082
2.3172621e+09	-62.85997	-62.75629	12.51322
2.3173279e+09	-62.85817	-62.588779	11.17679
2.3173939e+09	-62.85598	-62.552921	12.50651
2.31746e+09	-62.853939	-62.7705	13.1155
2.317526e+09	-62.852692	-62.921879	11.00305
2.3175921e+09	-62.85006	-62.907749	11.92753
2.3176581e+09	-62.848122	-62.805611	10.06811
2.3177239e+09	-62.84623	-62.735592	11.62207
2.31779e+09	-62.844719	-62.53857	11.47615
2.317857e+09	-62.84256	-62.67186	12.5343
2.3179231e+09	-62.840099	-62.94709	12.04998
2.3179891e+09	-62.83852	-62.880901	12.52288
2.3180549e+09	-62.836479	-62.783298	11.41179
2.318121e+09	-62.834011	-62.722309	10.98605
2.318187e+09	-62.832279	-62.817001	10.61793
2.3182531e+09	-62.829979	-62.641781	10.79466
2.3183191e+09	-62.82811	-62.541401	12.53041
2.3183849e+09	-62.825989	-62.755779	11.32045
2.3184509e+09	-62.823471	-62.933319	10.78747
2.318518e+09	-62.821468	-62.555618	11.37891
2.3185841e+09	-62.820049	-62.755451	11.93298
2.3186501e+09	-62.817509	-62.771278	9.6270752
2.3187159e+09	-62.815922	-62.692921	11.72929
2.318782e+09	-62.813469	-62.730461	12.47271
2.318848e+09	-62.81118	-62.482471	11.75051
2.318914e+09	-62.809238	-62.63121	9.9909496
2.3189801e+09	-62.8064	-62.828499	10.98116
2.3190459e+09	-62.805061	-62.50383	12.72585
2.3191119e+09	-62.803108	-62.565521	11.50318
2.319178e+09	-62.801311	-62.64267	11.8371
2.3192451e+09	-62.799358	-62.535461	11.15417
2.3193111e+09	-62.796959	-62.518559	11.64136
2.3193769e+09	-62.794819	-62.511169	11.03462
2.3194429e+09	-62.79295	-62.65366	11.93654
2.319509e+09	-62.790821	-62.444019	11.18155
2.319575e+09	-62.788651	-62.822552	10.33507
2.3196411e+09	-62.78651	-63.021969	10.78653
2.3197069e+09	-62.784199	-62.520859	11.32397
2.3197729e+09	-62.78196	-62.54636	12.6164
2.319839e+09	-62.779739	-62.461029	11.48638
2.319906e+09	-62.777	-62.498878	11.52405
2.3199721e+09	-62.775429	-62.404999	13.1968
2.3200379e+09	-62.773178	-62.68639	11.85172
2.3201039e+09	-62.77129	-62.48056	10.85785
2.32017e+09	-62.76894	-62.50404	11.83825
2.320236e+09	-62.766682	-62.70953	11.8186
2.3203021e+09	-62.764702	-62.792141	10.76407
2.3203681e+09	-62.761768	-62.744171	11.10498
2.3204339e+09	-62.759972	-62.344471	10.09071
2.3205e+09	-62.758011	-62.867149	10.14943
2.320567e+09	-62.755871	-62.63937	11.95315
2.3206331e+09	-62.753399	-62.445789	11.78943
2.3206989e+09	-62.751461	-62.366879	11.66763
2.3207649e+09	-62.74852	-62.445572	10.40096
2.320831e+09	-62.747089	-62.56311	12.49855
2.320897e+09	-62.744419	-62.53783	11.35051
2.3209631e+09	-62.742031	-62.420341	11.98775
2.3210291e+09	-62.74052	-62.68808	10.53336
2.3210949e+09	-62.737572	-62.589588	11.45158
2.321161e+09	-62.734791	-62.528751	10.75318
2.321228e+09	-62.733421	-62.648399	10.29063
2.3212941e+09	-62.73074	-62.623268	11.47095
2.3213599e+09	-62.729141	-62.64394	11.33738
2.3214259e+09	-62.72633	-62.711632	12.51815
2.321492e+09	-62.72438	-62.682388	11.82605
2.321558e+09	-62.722012	-62.44389	12.47406
2.3216241e+09	-62.719929	-62.678108	10.80085
2.3216901e+09	-62.71727	-62.588329	9.2475367
2.3217559e+09	-62.715191	-62.700161	10.90954
2.321822e+09	-62.712669	-62.643421	12.74677
2.321889e+09	-62.710258	-62.407169	10.29747
2.3219551e+09	-62.708389	-62.564758	9.7239113
2.3220211e+09	-62.70594	-62.577461	11.49586
2.3220869e+09	-62.702969	-62.495739	11.36142
2.322153e+09	-62.701302	-62.564999	10.34857
2.322219e+09	-62.698372	-62.397442	11.90574
2.3222851e+09	-62.69651	-62.729912	10.972
2.3223511e+09	-62.694752	-62.548241	11.29688
2.3224169e+09	-62.692329	-62.676022	9.2205048
2.3224829e+09	-62.689621	-62.718269	10.26053
2.32255e+09	-62.687462	-62.489681	12.94537
2.3226161e+09	-62.685299	-62.489651	11.11521
2.3226821e+09	-62.682968	-62.32169	12.16397
2.3227479e+09	-62.68095	-62.697922	12.68058
2.322814e+09	-62.678249	-62.274052	10.7312
2.32288e+09	-62.675369	-62.596081	13.18652
2.322946e+09	-62.67358	-62.46946	10.91401
2.3230121e+09	-62.671558	-62.564678	11.46512
2.3230779e+09	-62.668781	-62.417629	9.060215
